category,venue_id,name,longitude,created_on,lattitude
default,3032,Autobedrijf Gert Kuiper,6.189143,1405379856,52.6366955
default,3033,Naszywki.pl - Haft Komputerowy i Naszywki na Zamówienie,16.80253,1402390189,52.38844
default,3031,SpoofTel Ltd.,-122.8658851,1394139189,49.2486878
food,8449,The Crescent Moon,114.160770177841,1471322677,22.3231028595431
default,3039,JRL Tax Service,-97.6294796,1394183675,30.2989702
lodging,3037,팝콘하우스(popcornhouse),127.3626173,1395964372,37.7674359
default,3041,m2 certifications,-83.0298666,1394213296,42.6263607
default,3042,Massage by Sara,-104.9211996,1394221649,38.8585205
default,3066,The Stonecutter,-76.6624515,1394453722,44.405251
default,3045,Wildlife Critters Circle of Life Rehabilitation Center,-81.4502764,1394270887,32.2327348
default,3046,Garris Spine Center,-81.0123463,1394271370,33.9986657
default,3043,Datalive - Υπηρεσίες πληροφορικής,23.7596535,1394232482,37.9825808
default,3044,AFK Apparel,1.3255749,1394265848,52.6586671
default,3047,PC-Perfect,-73.8766569,1394272583,40.9547988
default,3048,World Class Domina,-73.9485829,1394272862,40.7706922
default,3049,"Awesomeness Reminders, LLC",-73.9734902,1394273166,40.752392
default,3055,387 Bridgton Road Apartments,-70.3335695,1394325131,43.7139635
nightlife,3056,Naga,-71.1011025,1399490129,42.3635783
lodging,3050,Pedro's Hotel,-87.968664,1394274132,17.9143456
default,3051,Gráfica Pubblicidad,-75.6086339,1394274736,6.2448573
default,3052,TLC Bellville,18.6584212,1398989281,-33.8866343
default,3053,Footsteps,101.6765895,1394278716,3.0164421
default,3054,"""Do Zobaczenia"" Salon Optyczny",21.0346861,1394299054,52.1555095
default,3057,LOGOS Identity,-90.334414,1394342531,38.728551
default,3059,"Mearkle Trueblood Adam, PL",-80.1431086,1401299768,26.120231
default,3061,Ryan's Tech Solutions,-105.0373727,1399646414,40.4976829
default,3062,ReliaCar Transportation,-93.2297089,1394435043,44.8613959
shopping,3060,DESS México,-106.4266243,1394416037,31.7364867
food,3067,Asian Fusion,-95.9011897,1394460413,36.0612013
default,3068,Gogies Handyman and Lawn Service,-101.9180628,1394462686,34.9745051
lodging,3063,Farid´s House,-9.143559,1399225146,38.7109203
default,3064,Wellness & Energetic Studio,13.0237325,1394444654,48.2650785
default,3065,IdeaVintage,12.8444113,1394446439,43.9224178
default,3036,Backroom Barbershop,-83.0055845,1413548458,39.9853875
default,3070,Forest Beach Migratory Preserve,-87.8151148,1394616126,43.4586778
default,3074,Easy Breezy,-122.465689,1420751727,37.7642144
default,3035,White Castle Roofing,-96.1489767,1394146237,41.2305132
shopping,3071,Computer Center Geleen,5.8294435,1395267465,50.9683804
default,3073,Palmer Perfumes,175.0130002,1394505274,-41.1564911
default,3075,AMECO - Arab Medical Equipment Co.,31.3227299,1394521244,30.090988
default,3040,Crochead Pty Ltd,145.7553683,1394183921,-16.9271978
atm,8368,Bitcoin ATM at Lazy Lizard Hostel,-109.635314941406,1469741421,38.6254539720908
default,3078,BANK.GS,6.1492486,1394532953,46.2036769
default,3080,Cointech,-0.178163,1394537676,51.6109527
default,3081,ECOVOLT SRL,23.5888639,1394538175,46.099414
default,3091,FDL Technology Solutions LLC,-88.43242,1394581534,43.787908
default,3093,"Addison Cameron-Huff, Barrister & Solicitor",-79.3885207,1394594304,43.6715668
default,3084,Sigma concept inc.,-73.5611914,1394539760,45.4793114
food,3086,Ninkasi Beershop,12.4803374,1394548475,41.9214996
default,3085,PAGRANTHO Fenster & Türen,10.6240172,1394547829,50.8644317
default,3087,SEO-COACHING - Economent Ltd. & Co. KG,10.8303499,1394548984,48.159086
default,3088,LifeArt-Mall - Economent Ltd. & Co. KG,10.8304285,1394549205,48.1590896
default,3089,LifeArt-Videos - Economent Ltd. & Co. KG,10.8303809,1394549723,48.159031
default,3094,GilbertStudios Website Design,-117.009335,1394612638,32.7690872
default,3090,PAGRANTHO Fenster & Türen,10.61702,1394549864,50.8636944
default,3092,Wembley Tennis Condominio,-45.0744223,1394593046,-23.4826164
sports,3114,Ottawa Outdoor Volleyball,-75.4897615,1394730504,45.5059739
default,3095,Lynne Taylor at Laurelwood Art,-123.0747111,1394617740,45.4260159
default,3100,Smith Offroad and Performance,-96.8491484,1394629207,32.9787024
default,3096,Robe da Cartoon,12.1615818,1394621950,42.0984059
default,3097,Pivari,11.7939336,1394622382,45.0698252
default,3098,Instant Dedicated B.V.,4.6786418,1394623286,51.8465604
default,3103,Travel Keys,-84.4276569,1394633081,33.7908714
shopping,3101,"ZEPHYR STORE - Интернет-магазин дизайнерских товаров. Пошив одежды, печать на одежде, изготовление мебели",36.2346749,1394653777,49.9896052
default,3102,pet Point,34.7847173,1394631156,32.069625
nightlife,3105,Stars and Strikes,-96.9043263,1394646595,46.8715815
default,3104,London Distillery Company,-0.168296,1394641570,51.47977
default,3109,Nude Yoga,-112.0370456,1394670239,33.6055923
default,3106,Farnham IT Support,-0.7906581,1394647396,51.212614
default,3107,Andrea Papotti - Consulente Informatico,11.0937266,1394852699,44.9129363
default,3077,OTR Driver Tax Services,-106.6012274,1394524691,31.9597601
default,3110,Big Fish Games,-122.3615274,1394671715,47.6207137
shopping,3111,Lord & Taylor,-73.9820787,1394674663,40.752067
cafe,3112,Lakeshore Coffee House,-81.5278558,1394675659,41.608794
shopping,3113,Lord & Taylor,-76.173318,1394675708,43.0670042
default,3082,Coinlock LLC,-82.4598004,1394538537,27.9474194
default,3083,Transitions Coaching,-123.0383239,1394539074,49.3306336
atm,8367,Bitcoin ATM at Vapeworx,-84.7251892089844,1469740398,33.7437547178534
default,3119,Zybel.pl - darmowe ogłoszenia drobne,20.4971182,1394695229,52.0411107
default,3125,NetSprig - Bitcoin Consulting,-80.143987,1394715392,25.7891134
default,3121,One Gengo 英会話教室,135.4944195,1395897208,34.6768556
default,3122,Praktyka Lekarska AFYA,16.9999171,1394708504,51.0665312
default,3123,Tokyo Eyelash Extensions Crazy Beauty,139.6955069,1394711334,35.6571586
default,3124,Bitcoin Solutions,5.1785301,1394713007,52.1201305
default,3130,CamLabPrints.com,-80.2639151,1394755899,26.1202017
default,3126,17运动,114.336285,1394731586,30.5253779
default,3127,Red Ciudadana Partido X,-3.6974855,1394992734,40.4116411
lodging,3128,Bit Inn Suites Con Con,-71.5430382,1394739083,-32.9583768
default,3129,Studio tecnico di ingegneria - Dott. Ing. Michele Losito,9.050378,1394769610,39.2660398
default,3132,miki ross photographic arts + trade,-76.2963447,1394753806,36.8595124
shopping,3131,Plantnation,16.3240928,1394750699,48.2199554
default,3133,RTS Catering,-98.0588146,1394759763,31.0639628
default,3135,Klever Candles,-78.8710954,1394866561,43.0335607
shopping,3134,La porte logique,-73.5977126,1394760367,45.5201238
default,3136,Sharpshooter Sharpening,-98.1403319,1394764119,31.0806324
default,3139,Wrigley Hostel,-87.6544931,1394814464,41.945893
shopping,3137,HörbuchHandlung Romeike,6.7813697,1394781465,51.2401987
sports,3138,Sport Center Hahn GmbH,11.4991612,1394782501,47.8489062
food,3144,Eagle's Restaurant,-86.8309234,1394851566,33.5435917
food,3145,Stix,-86.8087366,1394852693,33.3755829
default,3141,HI-Net srl,12.5755757,1394837431,44.0442055
default,3142,PENSARE WEB SRL,12.5857355,1410452476,44.041798
food,3146,Stix,-87.8474088,1394853235,30.6702988
food,3147,"Mis Dos Gallos Taqueria, Fruit & Deli",-116.9664467,1394855102,32.7810986
food,3148,Leafy Greens Salad Bar,-118.4093593,1394855547,33.8850486
food,3149,Bambino's Pizza House,-117.4751226,1394856194,33.9045961
food,3150,Crown Hill Pizza,-117.1154483,1394856622,33.4971149
food,3151,Lucky China,-104.8652041,1394859038,39.6798148
food,3155,Mini India's Restaurant,-105.0712032,1394904708,39.9151215
default,3152,Tabaccheria Europa,12.8294343,1394883428,41.8654127
default,3153,Suellen Montenegro Arquitetura,-34.8520358,1394900370,-7.1193644
default,3154,Tely,-34.8568316,1394900480,-7.1174268
default,3116,Quantified Assets Pte Ltd,103.8491546,1394682406,1.279818
default,8250,Qualitech Machining Services Limited,-61.4762949943542,1466914051,10.3987763449389
food,8249,Kremmling Untamed,-106.388506293297,1466913628,40.059487004431
food,3160,Jackie Chan Chinese Kitchen,-105.0245656,1394908492,39.8297359
food,3161,Rosati's Pizzeria,-105.0938726,1394908837,39.877579
default,3179,Sazzi Footwear,-117.9339168,1394983877,33.6313173
default,3163,Okimono,5.9155629,1415912495,51.9859953
shopping,3164,CC-House,5.9230586,1425760537,51.9893147
food,3165,Caspar,5.9164127,1417179439,51.9859412
lodging,3168,Hotel Modez,5.9164919,1409255493,51.9859227
default,3169,Tandartsenpraktijk Apeldoornseweg 59,5.9084472,1422989691,51.9877773
default,3170,Chilax,5.9105309,1424516689,51.9891961
lodging,3172,Sandman Hotel Saskatoon,-106.6740768,1405535170,52.1589339
lodging,3173,La Magnolia Bed & Breakfast,14.3764984,1394972170,40.6255632
default,3174,Generando IT,-58.4902932,1394970960,-34.5711315
default,3175,Concrete Matter,4.8855846,1415700141,52.3834684
shopping,3177,Six and Sons,4.8882628,1418992876,52.3819664
shopping,3178,Vegabond,4.8872202,1418995489,52.375149
shopping,3180,JR Repair LLC - MSU Branch,-84.4902785,1394991629,42.7249755
shopping,3183,CapitolMac,-77.4576258,1396402598,37.5460237
default,3181,Studentske vychytavky,18.6167466,1394995335,49.747168
default,3182,Mensocks,4.8838874,1404664389,52.3689504
default,3187,"Mayshinter Metals, LLC",-97.6089651,1395013349,30.8241136
shopping,3184,Amy's Hairstyling,5.9499751,1418592013,51.9823535
default,3185,AVA Autocentrum,5.9338359,1427058657,51.9719719
default,3186,Maurice Jager Photography,5.9213884,1405765535,51.9755699
default,3188,Casas de Brinco Bayamón Inc.,-66.1944406,1395014194,18.4028872
default,3189,Boss Stage | Anime + Arcade,-104.99891,1395023062,39.8839404
food,3157,Spring Thai Asian Grill,-105.0664401,1394905490,39.9155358
food,3158,Pho-nomenal Vietnamese Restaurant,-104.7177076,1394906024,38.9103736
default,3191,Slipacoff's Premium Meats,-75.6149002,1395040165,45.3896787
lodging,3195,Bed and Breakfast Molenbeke,5.9289286,1425760363,51.9856389
grocery,3196,Slijterij Van Pernis,5.9193363,1415910633,51.9798057
default,3197,Postmasters,5.9170874,1417178603,51.9838541
shopping,3198,Cyclenation,5.9173176,1412496327,51.9838967
default,3190,:: Bitcoin ATM ::  Operated by Cryptolink,145.0782706,1395035060,-37.8838685
shopping,8251,Ante Pawn Shop,15.9751027822495,1467014922,45.8197377199828
default,3206,Knight In Shining Armor Pedicab Service,-84.7456351,1395069857,39.5078259
default,3211,Allum Boat & RV Storage,-95.453882,1395083183,29.641303
nightlife,3207,The Windsor Beer Exchange,-83.0445282,1395074141,42.3161236
grocery,3208,Wijnkoperij Henri Bloem,5.8958384,1425760207,51.9878668
default,3209,Jos Zwaan Massagetherapeut,5.8900121,1418592246,51.9908013
default,3210,bitcoin kapster,4.4754682,1395079429,51.9438539
shopping,3212,David Center,-95.340206,1395083767,29.737026
default,3213,Darling Apartment Homes,-95.4286082,1395084236,29.7798609
default,3214,Darling House,-95.428571,1395084503,29.779633
default,3215,Chatterton Court Storage,-95.5754109,1395084848,29.7993911
default,3216,Cactusclef Podcasting,-95.5070502,1398989105,29.6853663
food,3222,Sakura Garden,-72.5566613,1395096983,41.8126073
default,3219,Greenlight Consultancy,4.3046672,1431696948,52.0774508
shopping,3220,Cut Throat Barber & Coffee,4.8954488,1403255196,52.3734256
shopping,3221,iMolle Serveis Informàtics SL,0.8918185,1395095487,41.6295424
food,3223,Luca's Pizzeria,-73.5287348,1395098775,41.0550588
food,3224,Stamford Salads,-73.5286998,1395099109,41.0549268
food,3225,China Express,-82.2695872,1395099932,27.9245538
food,3227,China One,-82.2665479,1395101374,27.9404057
food,3228,Ling Express,-82.2707039,1395102395,27.8940509
food,3229,Pomodoro's Pizza,-82.2670951,1395103112,27.940401
food,3230,Tasty Thai Cafe,-82.7099798,1395104127,27.9799814
food,3232,La Antioquena Restaurant,-81.3576831,1395106335,28.7545131
food,3233,La Pizza Mia,-82.7897022,1395107380,27.9169917
food,3234,Fishhawk Pizzeria,-82.2303068,1395107921,27.8535161
food,3235,Bruno's Pizzeria,-80.6973703,1395109103,28.3609523
food,3236,Pronto Pizza,-82.1330913,1395110446,29.1733095
food,3237,Pronto Pizza,-82.0666859,1395111746,29.2093037
food,3238,Taste of Heaven,-80.2846977,1395112853,26.1215719
food,3239,Chai Yo Thai Cuisine,-82.3028331,1395113375,27.8525749
food,3240,NY NY Pizza,-82.3165008,1395114228,27.7916484
food,3241,Bamboozle Tea Lounge,-82.4464278,1395114897,27.949767
food,3242,China Gate,-82.5416673,1395115840,28.0598956
food,3243,Island Breeze Pizza,-82.4413843,1395116435,28.0687943
default,3204,Vittorio Menswear & Tuxedo,-77.566599,1395057746,43.2024434
default,4365,Studio Elianto Odontoiatria,12.5188923,1405163906,41.9438327
shopping,3205,SMART CAR CARE,-95.8982474,1395060305,46.8014606
shopping,8252,Plish Plush,15.898289680481,1467015561,45.8065689547811
shopping,8253,Biofire hellas,23.7154591083527,1467040982,37.9839020783754
grocery,3271,Droomtaarten,5.9082836,1415910341,51.9821534
nightlife,3273,Café de Barron,5.904381,1409254016,51.982715
food,3248,Thai Cafe,-82.4589429,1395120747,27.948718
food,3249,Tandoori Nights,-121.2494924,1395120978,38.7611869
food,3250,Thai Sweet Basil,-82.5065739,1395121339,28.09447
food,3251,Thai Lanna & Sushi Bar,-82.3304352,1395122132,28.1424925
food,3252,Munchies Pizza and Wings,-82.3098975,1395122789,27.9820586
food,3253,Osmay Delivery Chinese Restaurant,-82.3328839,1395124541,28.0552587
default,3258,Trees of Houston,-95.5116714,1395144489,29.9266321
default,3260,OZTEX Energy Partners,-102.148025,1395145483,32.0319777
food,3246,Pizza Pino,-82.3697326,1395118600,27.8979294
default,3256,Ośrodek Wega Maciej Moeller,15.5916916,1419266315,54.1819109
default,3257,Studio legale avv. Daniel Cibin,9.208006,1395140619,45.4748504
default,3261,Medical Support Products,-76.3965765,1395145929,40.0733205
default,3259,OZTEX Energy Partners,-88.1890982,1395145002,17.4978375
default,3265,"SNECS, Southern New England Computer Services",-71.5488239,1395158303,41.9989756
default,3266,"SNECS, Southern New England Computer Services",-71.4734488,1395158524,41.8334523
default,3262,Happy Artworks Studio,18.8570484,1395149429,-33.9647838
default,3263,Savoia Organic Farm,18.8559112,1398989203,-33.9601743
default,3268,File to Backup,-71.4732703,1395165252,41.833386
food,3245,Pizza Famiglia,-82.4443913,1395117756,28.0696945
default,3267,Logs For Sale,-4.5705148,1395159487,54.1887574
nightlife,3270,Stout,5.9040884,1401213571,51.9826959
shopping,3272,Even naar Sofietje (2/2),5.908273,1422135593,51.9813983
food,3274,De Smidse,5.904595,1401213570,51.9820737
food,3275,Den Koopman,5.9042476,1401143348,51.9827026
default,3276,Het Kookeiland,5.9094189,1431072887,51.9814284
default,3278,Kaldi,5.9069113,1430159680,51.980606
shopping,3279,Hijman Ongerijmd,5.9061919,1422134408,51.9818663
food,3281,Xu-Xi,5.9116564,1419190949,51.9813081
food,3283,Café De Beugel,5.9041508,1401213571,51.9819826
shopping,3284,Dreamdresses,5.9069656,1419191068,51.9828808
food,3286,Mo Lòn Sandwiches and more,5.9051707,1401212650,51.9809951
food,3287,Café Pavlov,5.9044372,1401213571,51.9821864
shopping,3254,Jim's Jerky,153.102229,1395126915,-27.5017983
shopping,8254,Casa Del Bambino,23.7506121397018,1467041230,37.9650252034983
cafe,8255,Sound Grounds Cafe,-122.62549996376,1467064864,45.5165644208248
default,8369,OverGAMER Informática,-51.0606551170349,1469810009,-29.9054088858563
atm,8416,Athena Bitcoin ATM - Levs Pawn Shop,-80.1577466726303,1470931047,26.165741848107
shopping,3290,Reisboekhandel De Noorderzon,5.9118238,1417178693,51.9814752
food,3291,Café t Huys,5.9049897,1407631564,51.9827619
default,3292,Mephisto,5.909452,1427057567,51.9806554
shopping,3293,Nozili Bloemisten,5.9091942,1414486357,51.9807164
nightlife,3294,Njoy Café,5.9093781,1401212650,51.9829426
food,3298,Café Restaurant Verheyden,5.9088313,1420800764,51.9823107
default,3300,Schoenmakerij Wim,5.9106339,1429999527,51.9810224
default,3307,EZland Inc,-81.4822375,1395212603,27.4873652
food,3304,Sala Creedence,-0.8852983,1395197183,41.6529177
default,3305,Raja Fashions,114.1743984,1395206958,22.298985
default,3306,Taxi 9 plazas,-7.2678264,1395211903,42.4764316
food,3315,Asian Kitchen,-82.2550952,1395238447,27.937325
default,3308,R2plan,106.6714605,1395213063,-6.2649403
default,3309,R2plan/2,106.6713961,1395213276,-6.2643657
default,3310,City-end holiday house,174.7860952,1395222206,-41.2923507
shopping,3312,Spar Arnhem Centraal,5.9032071,1417178425,51.9835851
nightlife,3313,Stella by Starlight,5.9021143,1405379432,51.9825993
food,3316,Bloomingdale Pizza,-82.2688011,1395238905,27.8747088
food,3317,Hibachi Japanese Express,-82.3526255,1395239553,28.2353692
food,3318,Eat Hibachi,-83.3764666,1395240260,33.9577417
food,3319,Old McDonald's BBQ,-83.9829307,1395241340,34.1511309
food,3320,Royal Stix,-84.4586955,1395243230,33.432655
